VLFPWR,LFPWR,HFPWR,VLFP,LFP,HFP,VLFWFV,LFWFV,HFWFV,TP,LFHF,FREQRATIO,FREQRATIOV,NFBV,PR,SDNN,O2SD,BR,SDBB,MINVENT
122.516133,73.646763,82.467775,29.854956,135.943348,98.908207,78.732788,101.449962,103.687191,75.557689,87.704260,135.426939,152.887902,121.155121,112.746129,123.710311,149.005661,0.000000,0.000000,0.000000
101.150672,78.625405,86.367634,29.854956,135.943348,98.908207,64.424819,104.842248,103.504488,82.068436,89.405282,131.682458,132.527161,101.081119,102.900148,123.634003,142.001698,0.000000,0.000000,0.000000
102.243475,85.883133,86.746627,29.854956,141.381082,111.588747,61.644736,103.003881,105.018673,85.302182,97.231410,136.140301,133.536606,102.107866,103.218287,128.253980,139.594270,0.000000,0.000000,0.000000
107.722662,84.939282,75.991423,29.854956,141.381082,107.784585,66.392613,104.488343,102.428251,84.053834,109.772944,136.535546,137.883915,107.255857,106.776273,128.275671,138.622490,0.000000,0.000000,0.000000
108.452217,84.568919,79.810379,29.854956,141.381082,107.784585,67.637924,104.224867,100.257446,89.749818,104.064525,137.360757,134.688682,107.941314,101.819191,130.363578,139.826171,0.000000,0.000000,0.000000
112.526988,84.651629,90.205467,29.854956,119.630146,110.320693,69.893990,102.678984,100.081552,92.815602,92.162396,138.554664,136.336772,111.769781,102.374253,130.819445,138.054330,0.000000,0.000000,0.000000
115.193873,79.904211,93.041772,29.854956,114.192412,105.248477,69.415385,104.045489,98.957447,94.116114,84.341826,140.560168,138.966464,114.275463,110.061697,131.494743,128.366104,0.000000,0.000000,0.000000
116.695768,82.822947,92.453149,29.854956,114.192412,105.248477,72.886660,105.465626,100.142336,97.047935,87.979254,139.027665,136.985214,115.686575,119.328210,130.544474,125.284289,0.000000,0.000000,0.000000
116.331045,89.076877,90.933480,59.709911,114.192412,105.248477,86.946545,107.008096,99.634352,99.857292,96.203854,120.156858,126.728003,115.343898,118.950290,109.017351,115.142954,0.000000,0.000000,0.000000
84.551688,79.623890,93.379507,89.564867,114.192412,105.248477,94.266939,105.592547,99.778976,97.873819,83.741959,82.755679,86.572902,85.485477,107.540599,76.862221,97.434572,0.000000,0.000000,0.000000
79.009874,78.002910,93.828652,179.129734,114.192412,105.248477,98.428676,105.503371,99.974628,96.851651,81.644442,75.613066,78.283062,80.278645,102.759382,72.958017,88.773561,0.000000,0.000000,0.000000
79.782490,75.023092,112.432430,179.129734,114.192412,97.640153,95.178350,103.562341,101.869835,99.872555,65.532187,78.738440,79.317400,81.004559,98.433557,74.889385,95.118410,0.000000,0.000000,0.000000
77.766585,90.803690,125.524806,179.129734,179.445219,105.248477,113.051093,104.151743,100.868832,114.038237,71.043646,71.226184,58.294241,79.110507,99.361254,80.466053,104.204289,0.000000,0.000000,0.000000
110.884928,85.969453,122.967838,59.709911,81.566009,112.856801,88.803185,105.148563,101.927568,113.241727,68.660021,117.223251,111.496478,110.226977,106.022736,110.731146,137.046441,0.000000,0.000000,0.000000
115.756669,67.909749,114.177813,59.709911,103.316944,100.176261,70.488855,109.386448,102.092425,99.466221,58.411949,137.204971,135.878588,114.804241,102.619000,125.613262,156.889809,0.000000,0.000000,0.000000
117.514650,68.484819,117.644055,29.854956,103.316944,130.609556,73.432011,111.224441,102.132074,103.711255,57.170978,137.284067,133.738269,116.455958,101.646966,126.949127,159.624175,0.000000,0.000000,0.000000
117.761995,69.742721,114.681653,29.854956,103.316944,130.609556,73.161622,109.910227,102.726477,97.001647,59.725012,137.039800,138.094813,116.688353,100.726930,125.966026,155.722266,0.000000,0.000000,0.000000
131.832840,98.001777,121.727049,29.854956,130.505614,69.742967,88.932474,110.811745,102.296583,115.943226,79.067527,142.215276,134.265125,129.908671,107.656192,137.526095,157.470539,0.000000,0.000000,0.000000
135.518722,99.059999,124.435649,29.854956,146.818816,100.176261,82.834648,109.339896,102.488317,119.814789,78.181645,150.234953,139.859233,133.371755,101.992000,143.021081,163.062269,0.000000,0.000000,0.000000
131.751141,114.278867,142.419384,29.854956,146.818816,69.742967,82.140411,108.395261,101.117830,137.274936,78.803975,147.485220,125.695608,129.831910,104.438107,140.855769,173.235476,0.000000,0.000000,0.000000
155.229812,100.774923,135.054920,29.854956,146.818816,90.031830,92.116265,110.294690,102.970788,126.797872,73.281334,157.167266,153.356328,151.891387,102.374253,145.798710,172.972119,0.000000,0.000000,0.000000
152.604943,100.917570,132.057759,29.854956,146.818816,90.031830,87.939335,109.454402,102.919387,123.113789,75.050599,158.506751,154.878283,149.425182,100.828333,146.798569,175.793977,0.000000,0.000000,0.000000
161.148035,98.790435,115.590126,29.854956,141.381082,69.742967,90.431534,109.085987,101.771291,114.347313,83.935457,162.772668,168.493684,157.451878,106.398170,148.874890,151.503600,0.000000,0.000000,0.000000
161.583694,99.519264,110.362498,29.854956,141.381082,115.392908,91.265803,107.460005,103.066273,107.883476,88.559862,162.077031,172.282657,157.861203,119.851788,147.948206,142.404783,0.000000,0.000000,0.000000
143.174457,95.108748,112.165706,29.854956,146.818816,105.248477,94.210895,108.247275,102.142715,107.905735,83.274430,146.465035,149.093906,140.564732,118.248104,139.559331,138.821505,0.000000,0.000000,0.000000
142.469418,94.635195,109.672257,29.854956,141.381082,115.392908,100.264220,106.647323,102.592801,104.137574,84.743657,139.646565,146.940172,139.902310,112.366654,133.327481,134.361172,0.000000,0.000000,0.000000
140.431294,98.104160,111.145602,29.854956,87.003743,115.392908,98.400498,104.539139,101.999226,105.564210,86.685496,139.446731,144.819125,137.987382,111.449715,133.121170,135.222795,0.000000,0.000000,0.000000
141.860107,87.558131,100.613318,119.419823,146.818816,115.392908,96.738048,108.788683,103.224241,101.245964,85.465789,140.915234,149.970449,139.329829,114.989833,132.827627,134.629167,0.000000,0.000000,0.000000
117.005953,75.654927,101.934822,59.709911,87.003743,97.640153,105.705452,102.576233,101.915424,90.633766,72.889664,110.345637,121.957131,115.978010,106.852217,108.409496,83.810318,0.000000,0.000000,0.000000
106.833746,62.323350,91.709271,59.709911,103.316944,125.537340,90.492684,100.118922,103.218100,73.561660,66.740407,111.054955,128.916504,106.420673,109.142184,104.720292,69.817106,0.000000,0.000000,0.000000
107.789186,73.019755,82.600991,59.709911,87.003743,116.660962,102.507542,99.660312,101.143745,72.791073,86.817327,102.240818,123.476635,107.318360,110.914888,98.987451,62.558365,0.000000,0.000000,0.000000
90.652056,59.623804,71.122761,59.709911,103.316944,124.269286,82.437832,99.782042,102.069132,61.483370,82.330807,95.321028,121.788238,91.217103,101.372616,82.871629,48.107094,0.000000,0.000000,0.000000
90.176831,62.615660,74.140008,89.564867,103.316944,124.269286,85.668191,102.072958,102.495139,65.095609,82.943362,93.165614,117.246141,90.770603,99.624812,82.470825,37.024923,0.000000,0.000000,0.000000
85.259481,69.539238,78.851044,89.564867,103.316944,124.269286,89.568117,102.617905,100.802717,74.706813,86.611145,87.511493,103.639268,86.150487,103.824614,80.516149,41.865973,0.000000,0.000000,0.000000
88.020396,76.818111,75.111846,89.564867,103.316944,123.001232,91.913960,100.904475,100.330172,76.298669,100.439950,89.454847,104.562562,88.744515,105.390541,83.803459,42.499671,0.000000,0.000000,0.000000
94.930128,74.753875,72.937353,89.564867,103.316944,123.001232,86.935581,101.409490,99.914484,75.929084,100.654921,99.685856,115.734098,95.236582,107.849402,91.406961,42.516509,0.000000,0.000000,0.000000
94.105964,69.696959,70.271244,89.564867,146.818816,123.001232,91.708729,104.630876,100.289156,74.825597,97.406399,93.047786,112.634563,94.462235,106.285261,84.357750,37.840191,0.000000,0.000000,0.000000
111.616129,89.001454,83.047507,89.564867,146.818816,123.001232,92.865168,103.597087,98.868949,91.688053,105.249927,113.339381,122.543672,110.913980,101.372616,106.662569,36.243064,0.000000,0.000000,0.000000
159.911371,99.432090,94.618356,29.854956,92.441476,123.001232,74.025427,101.233864,100.528217,94.682555,103.205412,181.220393,188.075657,156.289966,103.932353,168.851143,44.170105,0.000000,0.000000,0.000000
168.092556,98.308997,93.264797,29.854956,119.630146,123.001232,62.138522,105.502361,98.526273,102.556747,103.520608,231.152084,199.951060,163.976629,111.906306,243.910448,73.199065,0.000000,0.000000,0.000000
224.288078,108.722360,109.719825,29.854956,76.128275,110.320693,69.592291,105.899261,102.246419,116.565203,97.316182,291.509916,252.947971,216.775354,102.864921,310.159459,137.486658,0.000000,0.000000,0.000000
219.508687,121.797131,120.248433,29.854956,81.566009,76.083236,57.728473,109.278162,97.815142,137.790447,99.473852,312.519607,241.920525,212.284858,99.197238,343.101660,203.626847,0.000000,0.000000,0.000000
182.776059,118.731934,111.480802,29.854956,81.566009,110.320693,54.672478,109.221817,98.627218,130.898466,104.596887,289.379786,204.900143,177.772573,103.218287,332.693448,235.908652,0.000000,0.000000,0.000000
180.031801,119.864804,107.978997,29.854956,81.566009,93.835992,54.686988,109.663018,99.206687,129.874907,109.019376,287.485258,202.289334,175.194195,102.479002,331.842853,265.466562,0.000000,0.000000,0.000000
180.235191,119.857502,109.806041,29.854956,81.566009,93.835992,57.769820,107.813256,98.784282,127.576600,107.198890,286.408398,202.069169,175.385291,103.360314,332.670714,268.698519,0.000000,0.000000,0.000000
177.732774,138.207420,133.016900,29.854956,81.566009,64.670751,56.119167,107.317798,96.043126,154.936087,102.041266,287.738308,184.168028,173.034134,96.753641,336.056157,272.583351,0.000000,0.000000,0.000000
177.530690,159.743905,168.891503,29.854956,114.192412,68.474913,60.135256,107.154499,96.909084,184.305217,92.889751,278.309660,164.474238,172.844266,103.271501,322.311335,321.469143,0.000000,0.000000,0.000000
178.268457,158.655260,171.034908,29.854956,114.192412,68.474913,65.384846,108.881926,96.714843,189.331068,91.100554,270.581753,159.345305,173.537438,115.876758,312.100331,350.048405,0.000000,0.000000,0.000000
183.046704,167.651163,184.856500,29.854956,114.192412,68.474913,67.066620,111.951398,95.880047,206.311425,89.068296,273.177539,154.038179,178.026858,130.778413,313.949223,338.500135,0.000000,0.000000,0.000000
219.717327,173.476474,196.153658,29.854956,108.754678,68.474913,73.496368,111.702682,95.938290,213.998773,86.855130,290.357469,188.556355,212.480887,142.641310,316.438702,292.089848,0.000000,0.000000,0.000000
218.711510,177.116131,208.016929,59.709911,108.754678,64.670751,76.698278,114.022185,96.980882,227.498363,83.620110,279.811685,177.649600,211.535868,146.305903,300.555122,246.769518,0.000000,0.000000,0.000000
195.479573,183.605613,226.121323,59.709911,76.128275,68.474913,87.566667,109.701223,97.153878,232.481062,79.743581,235.009342,141.329978,189.708210,144.296419,249.300232,227.092742,0.000000,0.000000,0.000000
158.412879,170.909875,247.634337,59.709911,103.316944,64.670751,92.033269,113.331496,99.113687,237.626743,67.780941,180.244907,92.519689,154.882051,115.431592,186.499030,224.086702,0.000000,0.000000,0.000000
